H131800734	/nfs/leia/research/iqbal/rmcolq/data/cardio/nanopore/H131800734_BC03_100x.fastq
H151080744	/nfs/leia/research/iqbal/rmcolq/data/cardio/nanopore/H151080744_BC11_100x.fastq
CFT073	/nfs/leia/research/iqbal/rmcolq/data/trace/SRX5299443_100x.fastq
K12_MG1655	/nfs/leia/research/iqbal/rmcolq/git/DPhil_analysis/data/lomank12/loman_k12_pass_porechop.100x.fq
RHB10-C07	/nfs/leia/research/iqbal/rmcolq/data/trace/RHB10-C07/SRX5299460.100x.fastq
RBHSTW-00122	/nfs/leia/research/iqbal/rmcolq/data/trace/RBHSTW-00122/SRX5299440.100x.fastq
